stage	generator_slug	generator	model_id	variant	variant_label	trait	behavior_metric	n	r	abs_r
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_A_mean	section_words_sd	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_A_mean	section_words_cv	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	total_words	50	0.09257234220025591	0.09257234220025591
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	unique_word_rate	50	0.020682198871632022	0.020682198871632022
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	first_person_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	we_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	social_word_rate_per_1k	50	0.10495596154891854	0.10495596154891854
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	exclamation_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	question_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	section_count	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	section_words_mean	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	section_words_sd	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_C_mean	section_words_cv	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	total_words	50	0.15695873174405017	0.15695873174405017
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	unique_word_rate	50	-0.10254035846991358	0.10254035846991358
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	first_person_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	we_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	social_word_rate_per_1k	50	0.022430013184574472	0.022430013184574472
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	exclamation_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	question_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	section_count	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_mean	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_sd	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_cv	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	total_words	50	0.19490103953893412	0.19490103953893412
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	unique_word_rate	50	0.00044301295618731445	0.00044301295618731445
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	first_person_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	we_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	social_word_rate_per_1k	50	0.13354274525268506	0.13354274525268506
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	exclamation_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	question_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	section_count	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	section_words_mean	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	section_words_sd	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_HH_mean	section_words_cv	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	total_words	50	0.0502829771845766	0.0502829771845766
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	unique_word_rate	50	0.03659229904476918	0.03659229904476918
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	first_person_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	we_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	social_word_rate_per_1k	50	-0.07938513086239843	0.07938513086239843
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	exclamation_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	question_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	section_count	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	section_words_mean	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	section_words_sd	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_E_mean	section_words_cv	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	total_words	50	0.18690214454276347	0.18690214454276347
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	unique_word_rate	50	-0.09539305659962531	0.09539305659962531
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	first_person_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	we_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	social_word_rate_per_1k	50	0.09661749530324457	0.09661749530324457
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	exclamation_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	question_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	section_count	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	section_words_mean	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	section_words_sd	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	section_words_cv	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	total_words	50	0.07202078148012936	0.07202078148012936
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	unique_word_rate	50	0.11143256393960481	0.11143256393960481
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	first_person_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	we_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	social_word_rate_per_1k	50	0.10394428937512673	0.10394428937512673
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	exclamation_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	question_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	section_count	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	section_words_mean	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	section_words_sd	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	section_words_cv	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	total_words	50	0.028618961988789153	0.028618961988789153
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	unique_word_rate	50	0.10307096194042074	0.10307096194042074
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	first_person_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	we_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	social_word_rate_per_1k	50	0.029291113594735203	0.029291113594735203
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	exclamation_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	question_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	section_count	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	section_words_mean	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	section_words_sd	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	section_words_cv	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	total_words	50	0.17569608059651087	0.17569608059651087
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	unique_word_rate	50	-0.12455432939862589	0.12455432939862589
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	first_person_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	we_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	social_word_rate_per_1k	50	0.05822996659766399	0.05822996659766399
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	exclamation_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	question_rate_per_1k	50		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	section_count	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	section_words_mean	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	section_words_sd	0		
profile	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	total_words	50	0.25354443196651294	0.25354443196651294
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	unique_word_rate	50	-0.12137018654509658	0.12137018654509658
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	first_person_rate_per_1k	50	-0.09122093597379802	0.09122093597379802
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	social_word_rate_per_1k	50	0.3264166555689414	0.3264166555689414
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	total_words	50	0.020117164786961413	0.020117164786961413
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	unique_word_rate	50	-0.0304862048636505	0.0304862048636505
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	first_person_rate_per_1k	50	0.1325726548822942	0.1325726548822942
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	social_word_rate_per_1k	50	-0.03313645743901461	0.03313645743901461
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	total_words	50	0.11594519644093018	0.11594519644093018
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	unique_word_rate	50	-0.07587595759943007	0.07587595759943007
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	first_person_rate_per_1k	50	0.22934655752669894	0.22934655752669894
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	social_word_rate_per_1k	50	0.1259278891938061	0.1259278891938061
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	total_words	50	0.12206957532916711	0.12206957532916711
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	unique_word_rate	50	-0.12793768383283544	0.12793768383283544
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	first_person_rate_per_1k	50	0.06381278702180877	0.06381278702180877
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	social_word_rate_per_1k	50	0.09268554560755966	0.09268554560755966
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	total_words	50	0.037010561170873806	0.037010561170873806
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	unique_word_rate	50	0.0022649111968774662	0.0022649111968774662
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	first_person_rate_per_1k	50	-0.021970489303824347	0.021970489303824347
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	social_word_rate_per_1k	50	0.04994363861570391	0.04994363861570391
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	total_words	50	0.18464243848102183	0.18464243848102183
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	unique_word_rate	50	-0.02676067215963716	0.02676067215963716
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	first_person_rate_per_1k	50	0.08691215621807918	0.08691215621807918
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	social_word_rate_per_1k	50	0.1504846636106929	0.1504846636106929
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	total_words	50	0.11871657285102896	0.11871657285102896
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	unique_word_rate	50	-0.11562334076487137	0.11562334076487137
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	first_person_rate_per_1k	50	-0.12600083015283442	0.12600083015283442
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	social_word_rate_per_1k	50	0.44954005102631245	0.44954005102631245
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	total_words	50	-0.01773250337610968	0.01773250337610968
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	unique_word_rate	50	-0.03389208349463403	0.03389208349463403
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	first_person_rate_per_1k	50	0.1362147216878541	0.1362147216878541
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	social_word_rate_per_1k	50	-0.0751304285690802	0.0751304285690802
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	total_words	50	-0.040024820022200584	0.040024820022200584
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	unique_word_rate	50	0.11622232283682088	0.11622232283682088
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	first_person_rate_per_1k	50	0.2255354343025507	0.2255354343025507
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	social_word_rate_per_1k	50	0.09846067209930365	0.09846067209930365
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	total_words	50	0.05152009822239093	0.05152009822239093
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	unique_word_rate	50	-0.0481986198830303	0.0481986198830303
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	first_person_rate_per_1k	50	0.029105960260497395	0.029105960260497395
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	social_word_rate_per_1k	50	0.14903785132270836	0.14903785132270836
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	question_rate_per_1k	50		
